Business Heading,Business Category,Business Category Slug,Product Category,Product Category Slug,Product Name,Product Slug
Healthcare,Diagnostic Lab,diagnostic-lab,Consultation Services,consultation-services,Emergency Visit,emergency-visit
Healthcare,Diagnostic Lab,diagnostic-lab,Consultation Services,consultation-services,Health Checkup,health-checkup
Healthcare,Diagnostic Lab,diagnostic-lab,Consultation Services,consultation-services,Online Consultation,online-consultation
Healthcare,Diagnostic Lab,diagnostic-lab,Consultation Services,consultation-services,Second Opinion,second-opinion
Healthcare,Diagnostic Lab,diagnostic-lab,Consultation Services,consultation-services,Home Visit,home-visit
Healthcare,Diagnostic Lab,diagnostic-lab,Diagnostic Services,diagnostic-services,Blood Test,blood-test
Healthcare,Diagnostic Lab,diagnostic-lab,Diagnostic Services,diagnostic-services,X-Ray,x-ray
Healthcare,Diagnostic Lab,diagnostic-lab,Diagnostic Services,diagnostic-services,MRI Scan,mri-scan
Healthcare,Diagnostic Lab,diagnostic-lab,Diagnostic Services,diagnostic-services,CT Scan,ct-scan
Healthcare,Diagnostic Lab,diagnostic-lab,Diagnostic Services,diagnostic-services,Ultrasound,ultrasound
Healthcare,Diagnostic Lab,diagnostic-lab,Diagnostic Services,diagnostic-services,ECG,ecg
Healthcare,Diagnostic Lab,diagnostic-lab,Diagnostic Services,diagnostic-services,Sugar Test,sugar-test
Healthcare,Diagnostic Lab,diagnostic-lab,Diagnostic Services,diagnostic-services,Thyroid Test,thyroid-test
Healthcare,Diagnostic Lab,diagnostic-lab,Treatment Services,treatment-services,Physiotherapy Session,physiotherapy-session
Healthcare,Diagnostic Lab,diagnostic-lab,Treatment Services,treatment-services,Dental Cleaning,dental-cleaning
Healthcare,Diagnostic Lab,diagnostic-lab,Treatment Services,treatment-services,Root Canal,root-canal
Healthcare,Diagnostic Lab,diagnostic-lab,Treatment Services,treatment-services,Eye Checkup,eye-checkup
Healthcare,Diagnostic Lab,diagnostic-lab,Treatment Services,treatment-services,Skin Treatment,skin-treatment
Healthcare,Diagnostic Lab,diagnostic-lab,Treatment Services,treatment-services,Cardio Checkup,cardio-checkup
Healthcare,Diagnostic Lab,diagnostic-lab,Treatment Services,treatment-services,Orthopedic Treatment,orthopedic-treatment
Healthcare,Diagnostic Lab,diagnostic-lab,Treatment Services,treatment-services,Pediatric Care,pediatric-care
Healthcare,Pathology Lab,pathology-lab,Consultation Services,consultation-services,General Consultation,general-consultation
Healthcare,Pathology Lab,pathology-lab,Consultation Services,consultation-services,Specialist Consultation,specialist-consultation
Healthcare,Pathology Lab,pathology-lab,Consultation Services,consultation-services,Follow Up Visit,follow-up-visit
Healthcare,Pathology Lab,pathology-lab,Consultation Services,consultation-services,Emergency Visit,emergency-visit
Healthcare,Pathology Lab,pathology-lab,Consultation Services,consultation-services,Health Checkup,health-checkup
Healthcare,Pathology Lab,pathology-lab,Consultation Services,consultation-services,Online Consultation,online-consultation
Healthcare,Pathology Lab,pathology-lab,Consultation Services,consultation-services,Second Opinion,second-opinion
Healthcare,Pathology Lab,pathology-lab,Consultation Services,consultation-services,Home Visit,home-visit
Healthcare,Pathology Lab,pathology-lab,Diagnostic Services,diagnostic-services,Blood Test,blood-test
Healthcare,Pathology Lab,pathology-lab,Diagnostic Services,diagnostic-services,X-Ray,x-ray
Healthcare,Pathology Lab,pathology-lab,Diagnostic Services,diagnostic-services,MRI Scan,mri-scan
Healthcare,Pathology Lab,pathology-lab,Diagnostic Services,diagnostic-services,CT Scan,ct-scan
Healthcare,Pathology Lab,pathology-lab,Diagnostic Services,diagnostic-services,Ultrasound,ultrasound
Healthcare,Pathology Lab,pathology-lab,Diagnostic Services,diagnostic-services,ECG,ecg
Healthcare,Pathology Lab,pathology-lab,Diagnostic Services,diagnostic-services,Sugar Test,sugar-test
Healthcare,Pathology Lab,pathology-lab,Diagnostic Services,diagnostic-services,Thyroid Test,thyroid-test
Healthcare,Pathology Lab,pathology-lab,Treatment Services,treatment-services,Physiotherapy Session,physiotherapy-session
Healthcare,Pathology Lab,pathology-lab,Treatment Services,treatment-services,Dental Cleaning,dental-cleaning
Healthcare,Pathology Lab,pathology-lab,Treatment Services,treatment-services,Root Canal,root-canal
Healthcare,Pathology Lab,pathology-lab,Treatment Services,treatment-services,Eye Checkup,eye-checkup
Healthcare,Pathology Lab,pathology-lab,Treatment Services,treatment-services,Skin Treatment,skin-treatment
Healthcare,Pathology Lab,pathology-lab,Treatment Services,treatment-services,Cardio Checkup,cardio-checkup
Healthcare,Pathology Lab,pathology-lab,Treatment Services,treatment-services,Orthopedic Treatment,orthopedic-treatment
Healthcare,Pathology Lab,pathology-lab,Treatment Services,treatment-services,Pediatric Care,pediatric-care
Healthcare,Ayurvedic Clinic,ayurvedic-clinic,Consultation Services,consultation-services,General Consultation,general-consultation
Healthcare,Ayurvedic Clinic,ayurvedic-clinic,Consultation Services,consultation-services,Specialist Consultation,specialist-consultation
Healthcare,Ayurvedic Clinic,ayurvedic-clinic,Consultation Services,consultation-services,Follow Up Visit,follow-up-visit
Healthcare,Ayurvedic Clinic,ayurvedic-clinic,Consultation Services,consultation-services,Emergency Visit,emergency-visit
Healthcare,Ayurvedic Clinic,ayurvedic-clinic,Consultation Services,consultation-services,Health Checkup,health-checkup
Healthcare,Ayurvedic Clinic,ayurvedic-clinic,Consultation Services,consultation-services,Online Consultation,online-consultation
Healthcare,Ayurvedic Clinic,ayurvedic-clinic,Consultation Services,consultation-services,Second Opinion,second-opinion
Healthcare,Ayurvedic Clinic,ayurvedic-clinic,Consultation Services,consultation-services,Home Visit,home-visit
Healthcare,Ayurvedic Clinic,ayurvedic-clinic,Diagnostic Services,diagnostic-services,Blood Test,blood-test
Healthcare,Ayurvedic Clinic,ayurvedic-clinic,Diagnostic Services,diagnostic-services,X-Ray,x-ray
Healthcare,Ayurvedic Clinic,ayurvedic-clinic,Diagnostic Services,diagnostic-services,MRI Scan,mri-scan
Healthcare,Ayurvedic Clinic,ayurvedic-clinic,Diagnostic Services,diagnostic-services,CT Scan,ct-scan
Healthcare,Ayurvedic Clinic,ayurvedic-clinic,Diagnostic Services,diagnostic-services,Ultrasound,ultrasound
Healthcare,Ayurvedic Clinic,ayurvedic-clinic,Diagnostic Services,diagnostic-services,ECG,ecg
Healthcare,Ayurvedic Clinic,ayurvedic-clinic,Diagnostic Services,diagnostic-services,Sugar Test,sugar-test
Healthcare,Ayurvedic Clinic,ayurvedic-clinic,Diagnostic Services,diagnostic-services,Thyroid Test,thyroid-test
Healthcare,Ayurvedic Clinic,ayurvedic-clinic,Treatment Services,treatment-services,Physiotherapy Session,physiotherapy-session
Healthcare,Ayurvedic Clinic,ayurvedic-clinic,Treatment Services,treatment-services,Dental Cleaning,dental-cleaning
Healthcare,Ayurvedic Clinic,ayurvedic-clinic,Treatment Services,treatment-services,Root Canal,root-canal
Healthcare,Ayurvedic Clinic,ayurvedic-clinic,Treatment Services,treatment-services,Eye Checkup,eye-checkup
Healthcare,Ayurvedic Clinic,ayurvedic-clinic,Treatment Services,treatment-services,Skin Treatment,skin-treatment
Healthcare,Ayurvedic Clinic,ayurvedic-clinic,Treatment Services,treatment-services,Cardio Checkup,cardio-checkup
Healthcare,Ayurvedic Clinic,ayurvedic-clinic,Treatment Services,treatment-services,Orthopedic Treatment,orthopedic-treatment
Healthcare,Ayurvedic Clinic,ayurvedic-clinic,Treatment Services,treatment-services,Pediatric Care,pediatric-care
Healthcare,Homeopathy Clinic,homeopathy-clinic,Consultation Services,consultation-services,General Consultation,general-consultation
Healthcare,Homeopathy Clinic,homeopathy-clinic,Consultation Services,consultation-services,Specialist Consultation,specialist-consultation
